"ConditionsPK","Date","SampleRound","SiteStatus","NetPan","StartTime","EndTime","TempStart","TempEnd","WindStart","WindEnd","SkyStart","SkyEnd","WeatherNotes","GeographyFK"
1349,"2013-07-22",NA,"mature","pan","8:45:00","14:01:00",24.3,36.5,0.4,0.3,"partly cloudy","partly cloudy","",47
1350,"2013-07-22",NA,"mature","net","9:08:00","10:50:00",27.6,32.4,0.8,0.3,"partly cloudy","partly cloudy","",47
1351,"2013-07-22",NA,"forb","pan","8:45:00","14:10:00",26.2,39.5,2,0.2,"partly cloudy","bright overcast","",48
1352,"2013-07-22",NA,"forb","net","9:05:00","10:40:00",27.9,36,2,0.8,"partly cloudy","partly cloudy","",48
1353,"2013-07-24",NA,"control","pan","8:49:00","13:59:00",27.1,34,0,1.3,"clear","clear","",8
1354,"2013-07-24",NA,"control","net","9:08:00","10:35:00",27.1,30.8,0,0.5,"clear","clear","",8
1355,"2013-07-24",NA,"mature","pan","8:54:00","14:40:00",21.9,33.4,0.2,0.5,"clear","clear","",44
1356,"2013-07-24",NA,"mature","net","9:16:00","12:11:00",22.2,33.3,1,0.4,"clear","clear","",44
1357,"2013-07-24",NA,"maturing","pan","8:52:00","14:13:00",24.1,36,0.5,0.6,"clear","clear","",49
1358,"2013-07-24",NA,"maturing","net","9:29:00","10:43:00",25.2,29,0.7,0.5,"clear","clear","",49
1359,"2013-07-24",NA,"control","pan","9:05:00","14:30:00",23.1,31.7,0.9,0.6,"clear","clear","",54
1360,"2013-07-24",NA,"control","net","9:33:00","11:30:00",23.3,28.4,0.9,0.4,"clear","clear","",54
1361,"2013-07-24",NA,"control","pan","8:42:00","14:03:00",23.3,38.8,1,1.2,"partly cloudy","clear","",63
1362,"2013-07-24",NA,"control","net","9:02:00","10:39:00",24.2,31.4,0.7,0,"clear","clear","",63
1363,"2013-07-25",NA,"control","pan","9:10:00","14:11:00",30.2,36.2,0.5,2.3,"clear","clear","",3
1364,"2013-07-25",NA,"control","net","11:02:00","11:45:00",32.7,38.2,0.9,0.6,"clear","clear","",3
1365,"2013-07-25",NA,"control","pan","8:45:00","13:37:00",23.7,39,0.3,2,"clear","clear","",15
1366,"2013-07-26",NA,"control","net","8:55:00","10:30:00",24.5,29.1,0.4,0.6,"clear","clear","",15
1367,"2013-07-25",NA,"mature","pan","9:35:00","14:45:00",29.2,34.2,1.4,1.3,"clear","clear","",17
1368,"2013-07-25",NA,"mature","net","10:15:00","12:03:00",29.2,35.1,1.4,1.2,"clear","clear","",17
1369,"2013-07-25",NA,"control","pan","9:02:00","14:14:00",26.8,34.5,0.9,0.5,"clear","clear","",18
1370,"2013-07-25",NA,"control","net","13:00:00","13:50:00",37,34.5,0.6,0.5,"clear","clear","",18
1371,"2013-07-25",NA,"control","pan","9:30:00","14:37:00",28,38,0.5,1.2,"clear","clear","",30
1372,"2013-07-25",NA,"control","net","9:49:00","10:35:00",28.5,31.1,0.9,0.7,"clear","clear","",30
1373,"2013-07-25",NA,"maturing","pan","8:45:00","14:10:00",26.3,35,0,0,"partly cloudy","clear","",35
1374,"2013-07-25",NA,"maturing","net","9:05:00","11:21:00",26.5,32.6,0,0.3,"partly cloudy","clear","",35
1375,"2013-07-25",NA,"control","pan","8:50:00","14:17:00",22.8,36.6,1.1,1.7,"partly cloudy","clear","",39
1376,"2013-07-25",NA,"control","net","9:37:00","11:58:00",25.5,33.7,0.6,1.1,"clear","partly cloudy","",39
1377,"2013-07-24",NA,"mature","pan","9:20:00","14:43:00",25,33.8,0.3,0.3,"clear","clear","",41
1378,"2013-07-24",NA,"mature","net","10:45:00","12:00:00",26.6,29.3,0.4,0.3,"clear","clear","",41
1379,"2013-07-26",NA,"maturing","pan","8:52:00","14:07:00",19.9,32.3,0.5,0,"clear","clear","",13
1380,"2013-07-26",NA,"maturing","net","9:08:00","10:43:00",21.9,26.3,0.3,0.4,"clear","clear","",13
1381,"2013-07-26",NA,"control","pan","8:15:00","13:45:00",19.4,35,0.3,1,"clear","clear","",37
1382,"2013-07-26",NA,"control","net","10:50:00","12:10:00",31.3,35,0.7,0.9,"clear","clear","",37
1383,"2013-07-26",NA,"forb","pan","8:53:00","13:58:00",23,34.5,0.5,0.3,"clear","clear","",46
1384,"2013-07-26",NA,"forb","net","9:13:00","10:30:00",23.5,25.2,0,0.3,"clear","clear","",46
1385,"2013-07-26",NA,"mature","pan","8:33:00","13:55:00",20.6,35.1,0.7,0,"clear","clear","",51
1386,"2013-07-26",NA,"mature","net","9:14:00","11:12:00",22.7,28.7,0.4,0.5,"clear","clear","",51
1387,"2013-07-26",NA,"forb","pan","8:35:00","13:55:00",20.8,34,0.4,1.4,"clear","clear","",52
1388,"2013-07-26",NA,"forb","net","9:00:00","11:15:00",21.5,25.8,0.4,0.9,"clear","clear","",52
1389,"2013-07-29",NA,"control","pan","8:50:00","14:09:00",19.1,31.9,0,0.6,"partly cloudy","partly cloudy","",34
1390,"2013-07-29",NA,"control","net","9:33:00","10:26:00",22.1,23.9,0,0.6,"bright overcast","bright overcast","",34
1391,"2013-07-29",NA,"control","pan","8:40:00","14:30:00",22.2,31.6,0.6,1.4,"partly cloudy","partly cloudy","",59
1392,"2013-07-29",NA,"control","net","9:10:00","12:15:00",21.4,30.2,0.6,1.2,"partly cloudy","partly cloudy","",59
